dataset,split_idx,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path
CIFAR,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.46746328473091125,0.8510204081632653,,,1.778339147567749,0.023935556411743164,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.47292008996009827,0.949454394002499,1.0,1,1.778339147567749,4.452160835266113,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR,8,pure_logits,greedy_5_post_calib,5,4,0.43860840797424316,1.1035401915868388,0.0,1,1.778339147567749,9.273285150527954,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR,9,pure_logits,greedy_5_baseline,5,4,0.4776236116886139,,,,0.3854224681854248,0.0,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.4713701903820038,0.8510204081632653,,,0.3854224681854248,0.023605823516845703,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.47673991322517395,0.9337609329446064,1.0,1,0.3854224681854248,4.4735798835754395,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR,9,pure_logits,greedy_5_post_calib,5,4,0.45055386424064636,1.0932944606413992,0.163265306122449,1,0.3854224681854248,9.791156530380249,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_baseline,5,5,0.026230398565530777,,,,0.07803821563720703,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.02621855027973652,1.0714285714285714,,,0.07803821563720703,0.03358054161071777,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.02567417174577713,1.3076551436901291,1.0,1,0.07803821563720703,18.262677669525146,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_post_calib,5,5,0.023432163521647453,1.6980924614743858,0.1765930862140775,1,0.07803821563720703,13.563842058181763,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_baseline,5,4,0.029054880142211914,,,,0.019391536712646484,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.02900298871099949,1.0163265306122449,,,0.019391536712646484,0.028273344039916992,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.02813335321843624,1.1961016243231986,1.0,1,0.019391536712646484,4.6950843334198,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_post_calib,5,4,0.024735257029533386,1.5865389421074554,0.0,1,0.019391536712646484,11.506167888641357,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_baseline,5,4,0.031173624098300934,,,,0.018691539764404297,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.03105435147881508,1.0163265306122449,,,0.018691539764404297,0.031134605407714844,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0297889094799757,1.2057476051645146,1.0,1,0.018691539764404297,5.600391864776611,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_post_calib,5,4,0.027846070006489754,1.4535443565181176,0.5597667638483965,1,0.018691539764404297,10.159530639648438,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_baseline,5,4,0.022464953362941742,,,,0.017855405807495117,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.022484321147203445,1.0714285714285714,,,0.017855405807495117,0.026644468307495117,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.022206055000424385,1.3076551436901291,1.0,1,0.017855405807495117,13.765856981277466,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_post_calib,5,4,0.02029496058821678,1.5865389421074554,0.0,1,0.017855405807495117,29.302958488464355,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_baseline,5,5,0.02384185418486595,,,,0.02554774284362793,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.023885665461421013,1.0714285714285714,,,0.02554774284362793,0.033423423767089844,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.023625889793038368,1.2417825905872553,1.0,1,0.02554774284362793,8.794175863265991,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_post_calib,5,5,0.022344522178173065,1.5993336109954188,0.38650562265722616,1,0.02554774284362793,11.345096588134766,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_baseline,5,5,0.029728369787335396,,,,0.028153181076049805,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.02967999130487442,1.0163265306122449,,,0.028153181076049805,0.04916048049926758,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.02858683466911316,1.2316867971678467,1.0,1,0.028153181076049805,6.8529133796691895,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_post_calib,5,5,0.025211114436388016,1.615826738858809,0.24489795918367346,1,0.028153181076049805,20.574673414230347,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_baseline,5,4,0.026974426582455635,,,,0.02110910415649414,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.027126308530569077,1.126530612244898,,,0.02110910415649414,0.030889511108398438,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.026317322626709938,1.3182007496876302,1.0,1,0.02110910415649414,11.381056547164917,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_post_calib,5,4,0.023618942126631737,1.6831486880466473,0.4897959183673469,1,0.02110910415649414,10.684483289718628,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_baseline,5,5,0.0280965156853199,,,,0.018369436264038086,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.028437400236725807,0.9061224489795918,,,0.018369436264038086,0.028228759765625,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.027644844725728035,1.1035401915868388,1.0,1,0.018369436264038086,14.572072982788086,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_post_calib,5,5,0.025928130373358727,1.4535443565181176,0.34985422740524785,1,0.018369436264038086,17.1104793548584,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_baseline,5,4,0.024588095024228096,,,,0.019171476364135742,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.024872509762644768,1.236734693877551,,,0.019171476364135742,0.02798748016357422,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.02427700161933899,1.4630903790087464,1.0,1,0.019171476364135742,13.772310733795166,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_post_calib,5,4,0.022115422412753105,1.7804581424406498,0.24489795918367346,1,0.019171476364135742,20.02385973930359,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_baseline,5,4,0.030587390065193176,,,,0.023863554000854492,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.03009874001145363,1.236734693877551,,,0.023863554000854492,0.03243875503540039,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.029005637392401695,1.4393002915451896,1.0,1,0.023863554000854492,14.19077205657959,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_post_calib,5,4,0.02694651484489441,1.6707038733860893,0.6097459391920034,1,0.023863554000854492,9.199867010116577,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_baseline,5,4,0.024766836315393448,,,,0.19092917442321777,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.024979276582598686,1.126530612244898,,,0.19092917442321777,0.030199289321899414,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.024485258385539055,1.297109537692628,1.0,1,0.19092917442321777,4.345640420913696,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_post_calib,5,4,0.022625034675002098,1.6433152852977928,0.24489795918367346,1,0.19092917442321777,7.802397966384888,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_baseline,5,4,0.029762698337435722,,,,0.014865398406982422,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.029975412413477898,0.9612244897959183,,,0.014865398406982422,0.022243261337280273,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.028922192752361298,1.149521032902957,1.0,1,0.014865398406982422,3.899994134902954,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_post_calib,5,4,0.02650393545627594,1.5481549354435653,0.0,1,0.014865398406982422,8.066341161727905,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_baseline,5,4,0.026465781033039093,,,,0.014555931091308594,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.02662576548755169,0.9612244897959183,,,0.014555931091308594,0.026150226593017578,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.025918100029230118,1.149521032902957,1.0,1,0.014555931091308594,4.0195698738098145,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_post_calib,5,4,0.02416405826807022,1.4306538942107456,0.36318200749687635,1,0.014555931091308594,15.332526445388794,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_baseline,5,5,0.021124616265296936,,,,0.014671802520751953,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.020966943353414536,0.9612244897959183,,,0.014671802520751953,0.02526068687438965,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.02136521227657795,1.1768096626405664,1.0,1,0.014671802520751953,4.011143684387207,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_post_calib,5,5,0.019209446385502815,1.4987755102040818,0.34985422740524785,1,0.014671802520751953,16.76484513282776,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_baseline,5,4,0.02496171183884144,,,,0.015538930892944336,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.024839965626597404,1.0714285714285714,,,0.015538930892944336,0.0231778621673584,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.02439221367239952,1.2518783840066638,1.0,1,0.015538930892944336,7.925369501113892,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_post_calib,5,4,0.023325685411691666,1.615826738858809,0.0,1,0.015538930892944336,17.03787636756897,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_baseline,5,3,0.029900770634412766,,,,0.015684127807617188,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,3,0.03073231317102909,0.9061224489795918,,,0.015684127807617188,0.0410308837890625,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,3,0.02941325679421425,1.0583090379008746,1.0,1,0.015684127807617188,5.209094047546387,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_post_calib,5,3,0.026534920558333397,1.3076551436901291,0.3431903373594336,1,0.015684127807617188,16.957739114761353,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_baseline,5,5,0.023929549381136894,,,,0.021679162979125977,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.024133261293172836,1.0714285714285714,,,0.021679162979125977,0.023309707641601562,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.023907747119665146,1.3076551436901291,1.0,1,0.021679162979125977,4.289854288101196,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_post_calib,5,5,0.02212434448301792,1.697292794668888,0.24489795918367346,1,0.021679162979125977,16.115273475646973,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_baseline,5,4,0.026842279359698296,,,,0.02089238166809082,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.026733651757240295,1.0163265306122449,,,0.02089238166809082,0.02420806884765625,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.025880882516503334,1.1575177009579343,1.0,1,0.02089238166809082,3.6965036392211914,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_post_calib,5,4,0.024505889043211937,1.4511953352769682,0.3731778425655977,1,0.02089238166809082,16.87259840965271,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_baseline,5,5,0.023617135360836983,,,,0.01371455192565918,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.02393646165728569,1.126530612244898,,,0.01371455192565918,0.02315664291381836,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.023484548553824425,1.3076551436901291,1.0,1,0.01371455192565918,3.7406911849975586,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_post_calib,5,5,0.021124837920069695,1.6555601832569764,0.326530612244898,1,0.01371455192565918,17.522087335586548,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_post_calib_2025-11-30.npz
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_baseline,5,5,0.028702976182103157,,,,0.014507293701171875,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_baseline_2025-11-30.npz
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.028764763846993446,1.0714285714285714,,,0.014507293701171875,0.024628639221191406,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.028118029236793518,1.2316867971678467,1.0,1,0.014507293701171875,8.672731161117554,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_post_calib,5,5,0.025607477873563766,1.53076218242399,0.5797584339858393,1,0.014507293701171875,12.79796814918518,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,0,pure_logits,greedy_5_baseline,5,5,1.6054409742355347,,,,0.14709162712097168,0.0,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.581676721572876,0.8510204081632653,,,0.14709162712097168,0.12649178504943848,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.5990351438522339,0.8950270720533111,1.0,1,0.14709162712097168,66.25677132606506,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,0,pure_logits,greedy_5_post_calib,5,5,1.520845651626587,0.9651478550603916,0.0,1,0.14709162712097168,128.47762751579285,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,1,pure_logits,greedy_5_baseline,5,5,1.6028990745544434,,,,0.13211798667907715,0.0,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5735706090927124,0.8510204081632653,,,0.13211798667907715,0.1333756446838379,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.590718388557434,0.87533527696793,1.0,1,0.13211798667907715,66.34650540351868,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,1,pure_logits,greedy_5_post_calib,5,5,1.533416986465454,0.9416076634735527,0.0,1,0.13211798667907715,130.60125946998596,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,2,pure_logits,greedy_5_baseline,5,5,1.6098110675811768,,,,0.10071349143981934,0.0,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5935221910476685,0.8510204081632653,,,0.10071349143981934,0.13872241973876953,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6046061515808105,0.9098209079550188,1.0,1,0.10071349143981934,66.01957106590271,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,2,pure_logits,greedy_5_post_calib,5,5,1.5448099374771118,0.9808413161182841,0.0,1,0.10071349143981934,131.85868000984192,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,3,pure_logits,greedy_5_baseline,5,5,1.6263997554779053,,,,0.10980033874511719,0.0,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_baseline_2025-11-30.npz
