SEED,Split,Model,C1,C2,Epi Scalar,Epsilon,NLL Val,NLL Test
39,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.6333333333333333,1.0,1.0,0.0,0.86540353,1.079739
39,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.5606060606060607,0.20202020202020202,1.0,0.0,0.850872,0.99776137
39,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.5848484848484848,0.5050505050505051,1.0,0.0,0.8558786,0.99247354
39,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,0.5606060606060607,0.29292929292929293,1.0,0.0,0.8599189,1.0341983
40,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0578288,1.0802255
40,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.87145776,1.8333541
40,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,1.384848484848485,1.0,1.0,0.0,0.85957503,1.5527086
40,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.384848484848485,0.0,1.0,0.0,0.85957265,1.5524341
40,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,1.384848484848485,0.0,1.0,0.0,0.85957265,1.5524341
40,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.384848484848485,0.0,1.0,0.0,0.85957265,1.5524341
41,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0512687,1.0689232
41,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.96159214,1.9099239
41,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.9484848484848485,1.5454545454545454,1.0,0.0,0.8997594,1.3665164
41,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.0454545454545454,2.929292929292929,1.0,0.0,0.8778054,1.1079966
41,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,1.3606060606060606,9.595959595959597,1.0,0.0,0.9113644,1.2727839
41,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.4333333333333333,0.8080808080808082,1.0,0.0,0.9291055,1.3843285
42,"('0.6_0.2_0.2_128',)",Simple NN,,,,,0.99862224,1.829551
42,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.84012955,1.2204438
42,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.6818181818181818,1.0,1.0,0.0,0.8291223,1.2537417
42,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.5848484848484848,0.40404040404040403,1.0,0.0,0.78853905,0.98637146
42,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.5606060606060607,0.5050505050505051,1.0,0.0,0.79465234,1.0186906
42,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,0.5606060606060607,0.4747474747474748,1.0,0.0,0.8117715,1.0942857
43,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0320598,2.1942713
43,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,1.0179889,2.6848376
43,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,1.5545454545454547,2.1818181818181817,1.0,0.0,0.936306,1.5248083
43,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.7484848484848485,4.343434343434343,1.0,0.0,0.9236275,1.2873092
43,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,2.0636363636363635,6.0606060606060606,1.0,0.0,0.94595164,1.5173583
43,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,2.087878787878788,0.5050505050505051,1.0,0.0,0.9518688,1.6219184
44,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.030525,3.0810232
44,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,1.0192294,2.287089
44,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.9727272727272727,2.3636363636363638,1.0,0.0,0.9232464,1.507603
44,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.190909090909091,5.656565656565657,1.0,0.0,0.9084996,1.2543176
44,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,1.6272727272727274,25.757575757575758,1.0,0.0,0.94734305,1.3748808
44,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.7484848484848485,0.888888888888889,1.0,0.0,0.96319985,1.439834
45,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0465763,1.060681
45,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.9309881,1.1891612
45,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.803030303030303,1.0,1.0,0.0,0.92786247,1.2149864
45,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.609090909090909,0.8080808080808081,1.0,0.0,0.8959984,1.0327185
45,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.609090909090909,1.5151515151515151,1.0,0.0,0.8989204,1.0401549
45,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,0.5848484848484848,0.6666666666666667,1.0,0.0,0.90644026,1.069628
46,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0406204,1.0614129
46,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.99263006,2.214599
46,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.996969696969697,2.090909090909091,1.0,0.0,0.88824594,1.3279805
46,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.3363636363636364,4.343434343434343,1.0,0.0,0.88660675,1.1461872
46,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,1.6757575757575758,19.191919191919194,1.0,0.0,0.91851586,1.291091
46,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.7727272727272727,0.8787878787878789,1.0,0.0,0.93291825,1.3735334
47,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0407201,1.0560725
47,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.7386735,1.0732086
47,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.4878787878787879,1.0,1.0,0.0,0.7102288,1.0957314
47,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.4878787878787879,0.0,1.0,0.0,0.7102284,1.0957277
47,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.4878787878787879,0.0,1.0,0.0,0.7102283,1.0957277
47,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,0.3909090909090909,0.16161616161616163,1.0,0.0,0.7067594,1.0504105
48,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0489737,1.077445
48,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,1.0620371,2.2076573
48,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,1.7484848484848485,2.6363636363636367,1.0,0.0,0.988953,1.2848004
48,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.3363636363636364,6.8686868686868685,1.0,0.0,0.95896846,1.0948786
48,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,2.0393939393939395,41.41414141414142,1.0,0.0,0.99164873,1.262476
48,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,2.1363636363636362,0.797979797979798,1.0,0.0,0.99940306,1.3740033
49,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0540441,1.0756477
49,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.94771916,1.5425315
49,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.8757575757575757,2.0,1.0,0.0,0.9313889,1.2718421
49,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.8272727272727273,3.6363636363636362,1.0,0.0,0.9132801,1.0766846
49,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.996969696969697,10.101010101010102,1.0,0.0,0.93363506,1.252863
49,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.0212121212121212,0.7474747474747475,1.0,0.0,0.94270474,1.360222
