dataset,split_idx,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac,ece,ece_adaptive,brier_score,conformal_coverage,conformal_set_size,misclassification
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_post_calib,5,4,0.022625034675002,1.6433152852977928,0.2448979591836734,1.0,0.1909291744232177,7.802397966384888,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999581777154996,0.9899386668426499,0.010061333157350139,0.0011606378810746292,0.0014455873370170721,0.010840225372081742,0.9938392857142857,1.0,0.0065
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_baseline,5,4,0.0297626983374357,,,,0.0148653984069824,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999102763107605,0.9897548522268026,0.010245147773197405,0.0030772511469466103,0.0036425129366773014,0.01301823713530506,0.9916964285714286,1.0,0.008285714285714285
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0299754124134778,0.9612244897959183,,,0.0148653984069824,0.0222432613372802,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999102774973275,0.9897549065800639,0.010245093419936069,0.00309895932035785,0.003281869692461786,0.012946593752212777,0.9916964285714286,1.0,0.008285714285714285
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0289221927523612,1.149521032902957,1.0,1.0,0.0148653984069824,3.899994134902954,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999109046909925,0.9897575720611655,0.010242427938834453,0.0031016415613037917,0.003960448050073264,0.013014309992456634,0.991875,1.0,0.008142857142857143
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_post_calib,5,4,0.0265039354562759,1.5481549354435653,0.0,1.0,0.0148653984069824,8.066341161727905,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999180426984058,0.9898029085049443,0.010197091495055655,0.0016550778469868973,0.0018737507441214476,0.012053728611629622,0.9926785714285714,1.0,0.007285714285714286
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_baseline,5,4,0.026465781033039,,,,0.0145559310913085,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999427495490687,0.9898830901905225,0.010116909809477548,0.001579137736133124,0.0017743223884275515,0.012302992215727114,0.9919642857142857,1.0,0.008142857142857143
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0266257654875516,0.9612244897959183,,,0.0145559310913085,0.0261502265930175,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999428014031932,0.9898823758333724,0.010117624166627648,0.0012213170869010332,0.0015525730358702987,0.012274888530923091,0.9919642857142857,1.0,0.008142857142857143
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0259181000292301,1.149521032902957,1.0,1.0,0.0145559310913085,4.019569873809815,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999436418765679,0.9898860931070685,0.010113906892931457,0.001727114937135153,0.002211297867553615,0.012266727545003018,0.9921428571428571,1.0,0.008
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_post_calib,5,4,0.0241640582680702,1.4306538942107456,0.3631820074968763,1.0,0.0145559310913085,15.332526445388794,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999495122922643,0.9899007544389592,0.010099245561040804,0.0018261650917786023,0.0019822581931949156,0.011632408541039242,0.9923214285714286,1.0,0.007785714285714286
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_baseline,5,5,0.0211246162652969,,,,0.0146718025207519,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999713732895122,0.9899631939802214,0.010036806019778632,0.0031501375330345843,0.003254141905478114,0.01046597903482627,0.9936607142857142,1.0,0.006285714285714286
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0209669433534145,0.9612244897959183,,,0.0146718025207519,0.0252606868743896,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999714320832188,0.989963201419876,0.010036798580123962,0.002696830234357281,0.0028455469310284076,0.010379922826975762,0.9936607142857142,1.0,0.006285714285714286
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0213652122765779,1.1768096626405664,1.0,1.0,0.0146718025207519,4.011143684387207,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999717886215492,0.9899669153184203,0.010033084681579707,0.003990511257733583,0.004222300586955853,0.01051111457422068,0.9936607142857142,1.0,0.006357142857142857
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_post_calib,5,5,0.0192094463855028,1.4987755102040818,0.3498542274052478,1.0,0.0146718025207519,16.76484513282776,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999742916254315,0.9899691392062667,0.010030860793733276,0.0006900529648576516,0.0007546372477497058,0.009670512019924386,0.9935714285714285,1.0,0.0064285714285714285
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_baseline,5,4,0.0249617118388414,,,,0.0155389308929443,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999475384740839,0.9898880112734292,0.01011198872657082,0.0005506468883582313,0.0009561487585305726,0.012161009525334606,0.9921428571428571,1.0,0.007857142857142858
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0248399656265974,1.0714285714285714,,,0.0155389308929443,0.0231778621673584,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999475646488121,0.9898871865468132,0.01011281345318682,0.000881585397890632,0.0014981613946812235,0.012202771278404287,0.9921428571428571,1.0,0.007857142857142858
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0243922136723995,1.2518783840066638,1.0,1.0,0.0155389308929443,7.925369501113892,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999492809078753,0.9898963312597662,0.010103668740233829,0.0015581535186086671,0.001895506892885457,0.012079050270676888,0.9920535714285714,1.0,0.007928571428571429
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_post_calib,5,4,0.0233256854116916,1.615826738858809,0.0,1.0,0.0155389308929443,17.03787636756897,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999554142598353,0.9899006354345062,0.010099364565493762,0.0012573881958211936,0.0018617751555782944,0.011706006541640383,0.9921428571428571,1.0,0.007714285714285714
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_baseline,5,3,0.0299007706344127,,,,0.0156841278076171,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9998967505920977,0.9898502345840793,0.01014976541592072,0.001785936512053033,0.002521001537995682,0.01302042270331686,0.9916964285714286,1.0,0.00842857142857143
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,3,0.030732313171029,0.9061224489795918,,,0.0156841278076171,0.0410308837890625,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9998969364942187,0.9898487442271592,0.010151255772840817,0.0017173616045287336,0.0021113982424139583,0.012944051427407618,0.9916964285714286,1.0,0.00842857142857143
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,3,0.0294132567942142,1.0583090379008746,1.0,1.0,0.0156841278076171,5.209094047546387,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9998974569018063,0.9898498263799935,0.010150173620006475,0.0017383664995432196,0.0023219348511525216,0.012984813794203883,0.9916964285714286,1.0,0.00842857142857143
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_post_calib,5,3,0.0265349205583333,1.3076551436901291,0.3431903373594336,1.0,0.0156841278076171,16.957739114761353,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.999920071112227,0.9898830229888457,0.010116977011154327,0.002424501642584851,0.0024175211574349867,0.01221930646674488,0.9921428571428571,1.0,0.007785714285714286
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_baseline,5,5,0.0239295493811368,,,,0.0216791629791259,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999429290111799,0.9898963611115565,0.010103638888443456,0.0035489843828337576,0.003556356004306254,0.011045254328665741,0.9938392857142857,1.0,0.006142857142857143
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0241332612931728,1.0714285714285714,,,0.0216791629791259,0.0233097076416015,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999428215998826,0.9898953277800199,0.010104672219980126,0.004330156175153573,0.004330222053187239,0.01124308555586424,0.9938392857142857,1.0,0.006142857142857143
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0239077471196651,1.3076551436901291,1.0,1.0,0.0216791629791259,4.289854288101196,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.999944002445789,0.989902381534226,0.01009761846577395,0.005155495388167215,0.0051554641532046835,0.011185921145357717,0.9939285714285714,1.0,0.006
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_post_calib,5,5,0.0221243444830179,1.697292794668888,0.2448979591836734,1.0,0.0216791629791259,16.115273475646973,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999455300937191,0.9899067193589297,0.01009328064107029,0.0013404050469398136,0.0012726158946752511,0.01051296175279995,0.9933928571428572,1.0,0.006642857142857143
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_baseline,5,4,0.0268422793596982,,,,0.0208923816680908,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999373970844617,0.9898669855165091,0.01013301448349091,0.0020566674470901534,0.002164011022874333,0.011956375076953936,0.9922321428571429,1.0,0.007642857142857143
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0267336517572402,1.0163265306122449,,,0.0208923816680908,0.0242080688476562,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999373694113244,0.9898669855165091,0.01013301448349091,0.0022735648155212834,0.0021545534857681545,0.011967592331764077,0.9922321428571429,1.0,0.007642857142857143
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0258808825165033,1.1575177009579345,1.0,1.0,0.0208923816680908,3.696503639221192,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999378358242043,0.9898683432369646,0.010131656763035402,0.0017456863203219003,0.0018948047267538983,0.011916677161831157,0.9922321428571429,1.0,0.007642857142857143
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_post_calib,5,4,0.0245058890432119,1.4511953352769682,0.3731778425655977,1.0,0.0208923816680908,16.87259840965271,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999387482591355,0.9898675574046228,0.010132442595377156,0.0019499731617314024,0.0026298802835601235,0.011638042561354986,0.9922321428571429,1.0,0.007571428571428572
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_baseline,5,5,0.0236171353608369,,,,0.0137145519256591,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999265166131236,0.9898520856663854,0.010147914333614616,0.002675624664340685,0.0028453731536865713,0.010236676068734057,0.99375,1.0,0.006285714285714286
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0239364616572856,1.126530612244898,,,0.0137145519256591,0.0231566429138183,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999263332711719,0.9898520856663854,0.010147914333614616,0.003935157101069225,0.004178413084575085,0.010556730153172713,0.99375,1.0,0.006285714285714286
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0234845485538244,1.3076551436901291,1.0,1.0,0.0137145519256591,3.740691184997559,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999277760758698,0.9898509687750273,0.010149031224972682,0.004244263099772576,0.004244254584823365,0.010387946896097129,0.9938392857142857,1.0,0.006214285714285714
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_post_calib,5,5,0.0211248379200696,1.6555601832569764,0.326530612244898,1.0,0.0137145519256591,17.522087335586548,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999352630747319,0.9898353156303492,0.01016468436965079,0.0018108942977019457,0.0016947599372693807,0.009725059950419,0.9934821428571429,1.0,0.0065
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_baseline,5,5,0.0287029761821031,,,,0.0145072937011718,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9998924082131984,0.9898967229526505,0.01010327704734948,0.002483301428811926,0.002884422572595705,0.012963681905229542,0.9916964285714286,1.0,0.008285714285714285
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0287647638469934,1.0714285714285714,,,0.0145072937011718,0.0246286392211914,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9998922306938566,0.9898966922442883,0.010103307755711666,0.0034071817504507627,0.004127393720405448,0.013134208113880606,0.9916964285714286,1.0,0.008285714285714285
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0281180292367935,1.231686797167847,1.0,1.0,0.0145072937011718,8.672731161117554,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9998936723740943,0.9899004581627107,0.010099541837289339,0.003904173887201698,0.004158151503120152,0.012985725458014958,0.9917857142857143,1.0,0.008142857142857143
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_post_calib,5,5,0.0256074778735637,1.53076218242399,0.5797584339858393,1.0,0.0145072937011718,12.79796814918518,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9998977066031698,0.9899068047235686,0.010093195276431377,0.0019378576065812408,0.0018442558028868182,0.012205004217515929,0.9917857142857143,1.0,0.008071428571428571
CIFAR100,0,pure_logits,greedy_5_baseline,5,5,1.605440974235535,,,,0.1470916271209716,0.0,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_baseline_2025-11-30.npz,0.8198030279250543,6.770833333333333,0.9795776533719258,0.792227892892292,0.207772107107708,0.0942228504102677,0.09422744157289466,0.5774214759924737,0.8957291666666667,6.359895833333334,0.4364166666666667
CIFAR100,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.581676721572876,0.8510204081632653,,,0.1470916271209716,0.1264917850494384,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.8771126008265363,6.562083333333334,0.9798348803409127,0.7932425683595312,0.20675743164046878,0.042469382098565496,0.04094215838362774,0.5657740715798079,0.8941666666666667,6.1853125,0.4364166666666667
CIFAR100,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.599035143852234,0.8950270720533111,1.0,1.0,0.1470916271209716,66.25677132606506,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.8567800864319911,6.761666666666667,0.979418371538696,0.7926823134515434,0.20731768654845661,0.07034713700475792,0.07034714488312602,0.5727661914143003,0.8986458333333334,6.48375,0.4359166666666667
CIFAR100,0,pure_logits,greedy_5_post_calib,5,5,1.520845651626587,0.9651478550603916,0.0,1.0,0.1470916271209716,128.47762751579285,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.8673352997658349,6.286,0.9816470637417843,0.7972442488627158,0.20275575113728417,0.008390949280311668,0.009168135821819303,0.5546435095686699,0.9022916666666667,6.285416666666666,0.4290833333333333
CIFAR100,1,pure_logits,greedy_5_baseline,5,5,1.6028990745544434,,,,0.1321179866790771,0.0,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_baseline_2025-11-30.npz,0.8054660002228358,6.680916666666667,0.9789998506572338,0.7961649095475998,0.20383509045240022,0.10208432367692391,0.1016622168639054,0.5741623568077366,0.8969791666666667,6.2675,0.43141666666666667
CIFAR100,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5735706090927124,0.8510204081632653,,,0.1321179866790771,0.1333756446838379,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.8673352997658349,6.5355,0.9792999733067478,0.7971458233730061,0.2028541766269939,0.04501702181249855,0.043983343716710796,0.5615016744737221,0.896875,6.176770833333333,0.43141666666666667
CIFAR100,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.590718388557434,0.87533527696793,1.0,1.0,0.1321179866790771,66.34650540351868,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.8453850677216884,6.470666666666666,0.9788806031874495,0.7960754232288919,0.2039245767711081,0.06775784700736402,0.06836945196613671,0.5675746711802659,0.8964583333333334,6.224166666666667,0.4320833333333333
CIFAR100,1,pure_logits,greedy_5_post_calib,5,5,1.533416986465454,0.9416076634735528,0.0,1.0,0.1321179866790771,130.60125946998596,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.8673352997658349,6.479333333333333,0.980589715496675,0.7998627169774355,0.2001372830225645,0.014738141182810074,0.01473815635591745,0.5531159704985713,0.9014583333333334,6.449791666666667,0.42633333333333334
CIFAR100,2,pure_logits,greedy_5_baseline,5,5,1.6098110675811768,,,,0.1007134914398193,0.0,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_baseline_2025-11-30.npz,0.8330834261251312,7.010166666666667,0.9782017872546582,0.7896150907049215,0.21038490929507847,0.08131320688501,0.08131320903853824,0.5756246783377732,0.894375,6.4803125,0.4370833333333333
CIFAR100,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5935221910476685,0.8510204081632653,,,0.1007134914398193,0.1387224197387695,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.8861693212364476,6.712,0.9784483205532126,0.7904838955560234,0.20951610444397661,0.0309685217315952,0.03051030677556992,0.566190622623986,0.8925,6.2940625,0.4370833333333333
CIFAR100,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6046061515808103,0.9098209079550188,1.0,1.0,0.1007134914398193,66.01957106590271,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.8567800864319911,6.732166666666667,0.9781451824643291,0.7898683194167715,0.2101316805832285,0.057701421911517795,0.05859074119602641,0.5718217851960515,0.8936458333333334,6.4671875,0.43683333333333335
CIFAR100,2,pure_logits,greedy_5_post_calib,5,5,1.5448099374771118,0.980841316118284,0.0,1.0,0.1007134914398193,131.85868000984192,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.8673352997658349,6.515333333333333,0.9796919124078783,0.7942552484752756,0.20574475152472438,0.008240884495278192,0.009229248686383161,0.5572000223865546,0.8945833333333333,6.295208333333333,0.43
CIFAR100,3,pure_logits,greedy_5_baseline,5,5,1.6263997554779053,,,,0.1098003387451171,0.0,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_baseline_2025-11-30.npz,0.8198030279250543,7.12625,0.9781283004577688,0.7902992134576322,0.2097007865423678,0.09668286151004334,0.09669397317618132,0.5793517749158563,0.9090625,7.234375,0.4354166666666667
CIFAR100,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.601181149482727,0.8510204081632653,,,0.1098003387451171,0.1183550357818603,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.8771126008265363,6.897833333333334,0.9784350453397799,0.7913882622919363,0.20861173770806374,0.03914670626694958,0.03895707553873459,0.5676751226941457,0.9071875,6.998958333333333,0.4354166666666667
CIFAR100,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6185139417648315,0.87533527696793,1.0,1.0,0.1098003387451171,65.1603376865387,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.8567800864319911,6.849916666666667,0.9779770855803881,0.790235831430929,0.20976416856907099,0.06333747547244031,0.06366060513009629,0.5736629125633593,0.9072916666666667,7.1053125,0.4360833333333333
CIFAR100,3,pure_logits,greedy_5_post_calib,5,5,1.5438621044158936,0.949454394002499,0.0,1.0,0.1098003387451171,130.05691981315613,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.8673352997658349,6.609416666666666,0.9801255117150639,0.7950891647602736,0.20491083523972642,0.01020048741747935,0.012334569043790291,0.5571051819084287,0.9033333333333333,6.6703125,0.43116666666666664
CIFAR100,4,pure_logits,greedy_5_baseline,5,5,1.6235114336013794,,,,0.1344068050384521,0.0,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_baseline_2025-11-30.npz,0.8198030279250543,6.8525,0.9784032263341355,0.7890003411533556,0.2109996588466444,0.09514354333405693,0.09508129323894779,0.5809736641005152,0.901875,6.6866666666666665,0.4375833333333333
CIFAR100,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6004843711853027,0.8510204081632653,,,0.1344068050384521,0.1531813144683838,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.8771126008265363,6.648833333333333,0.978694198744178,0.7902155497513639,0.20978445024863612,0.03976810240000487,0.04068109096959234,0.569297040324345,0.9041666666666667,6.733229166666667,0.4375833333333333
CIFAR100,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6182005405426023,0.9098209079550188,1.0,1.0,0.1344068050384521,68.38752388954163,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.8567800864319911,7.019833333333334,0.978271303788973,0.7891051524898798,0.21089484751012022,0.07266441699489952,0.07269434560835361,0.5769080112052202,0.9022916666666667,6.781979166666667,0.438
CIFAR100,4,pure_logits,greedy_5_post_calib,5,5,1.533969759941101,0.980841316118284,0.0,1.0,0.1344068050384521,133.4065546989441,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.8673352997658349,6.553583333333333,0.9806040364062898,0.794955204409806,0.20504479559019395,0.009257774539912734,0.011133989767481893,0.5573651076861214,0.9061458333333333,6.623125,0.431
CIFAR100,5,pure_logits,greedy_5_baseline,5,5,1.6241240501403809,,,,0.1124324798583984,0.0,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_baseline_2025-11-30.npz,0.8198030279250543,6.9125,0.9781231777629431,0.7910328949849966,0.20896710501500337,0.09620177339327833,0.09623388390305142,0.579039599186511,0.9069791666666667,6.983333333333333,0.43566666666666665
CIFAR100,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6011850833892822,0.8510204081632653,,,0.1124324798583984,0.1386458873748779,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.8771126008265363,6.685083333333333,0.9784264442927594,0.7919656130405658,0.20803438695943421,0.04106844964437187,0.04217650835774839,0.5674643679692961,0.9078125,7.015729166666667,0.43566666666666665
CIFAR100,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.617504596710205,0.8950270720533111,1.0,1.0,0.1124324798583984,68.43021583557129,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.8567800864319911,6.869833333333333,0.978007485462474,0.7908352090187587,0.2091647909812413,0.06891003046060602,0.06957873641947905,0.5741270340186502,0.9065625,7.000625,0.43633333333333335
CIFAR100,5,pure_logits,greedy_5_post_calib,5,5,1.5418710708618164,0.9651478550603916,0.0,1.0,0.1124324798583984,135.0054416656494,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.8673352997658349,6.5953333333333335,0.9800312891225859,0.7959969822941249,0.20400301770587514,0.011765838148693239,0.014294323049485684,0.5565958243502258,0.9070833333333334,6.832916666666667,0.42941666666666667
CIFAR100,6,pure_logits,greedy_5_baseline,5,5,1.601450800895691,,,,0.1319210529327392,0.0,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_baseline_2025-11-30.npz,0.8330834261251312,7.0616666666666665,0.978998742839746,0.7909723884779642,0.20902761152203575,0.08607255905369918,0.08609384990980226,0.575210949512576,0.9104166666666667,7.169479166666667,0.43375
