dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,26,0.4978979229927063,1.281865889212828,0.8929612661391086,1.0,3.980109214782715,17.94800043106079,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9885496566989003,2.837577815506508,0.9308859229871688,0.9111434089705467,0.08885659102945331
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_baseline,5,5,0.5333333015441895,,,,0.1005740165710449,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9963683992351303,2.8421052631578947,0.9225437332009813,0.8989339612423256,0.10106603875767439
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,26,0.5011298060417175,,,,0.1005740165710449,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-09-21.npz,0.992191306592376,2.815223542727787,0.9292972893887184,0.906562943739956,0.09343705626004395
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.5009475946426392,1.0163265306122449,,,0.1005740165710449,0.009967565536499,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9915700228248736,2.8146576117713638,0.9292798268961683,0.9065592372391442,0.09344076276085578
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5314382314682007,1.126530612244898,,,0.1005740165710449,0.0118966102600097,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9932998840740801,2.8409734012450483,0.9223875653158796,0.8988639480665235,0.10113605193347652
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5477389693260193,2.5316326530612243,,,0.1005740165710449,0.4714462757110595,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.947060595353925,2.877475947934352,0.9308056363644418,0.9093239602773897,0.09067603972261029
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5659539103507996,2.2946938775510204,,,0.1005740165710449,0.0480635166168212,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.954576248590888,2.934352009054895,0.9246977101261818,0.9024639826102792,0.09753601738972084
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_post_calib,5,5,0.5220748782157898,1.4274052478134114,0.694710537276135,1.0,0.1005740165710449,3.373715400695801,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9876386320173118,2.8480475382003396,0.9247959295796412,0.902961917565213,0.09703808243478695
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,26,0.500332236289978,1.1283298625572675,0.94960433152853,1.0,0.1005740165710449,17.540972232818604,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9908993078017677,2.827108092812677,0.9296876846418168,0.9074830554892974,0.09251694451070258
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_baseline,5,5,0.5318763256072998,,,,2.7540433406829834,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_baseline_2025-09-21.npz,0.995767527418137,2.8256932654216187,0.9223808334673039,0.8945336225385531,0.10546637746144694
